"status","code","msg","response__c","response__h","response__l","response__ch","response__cp","response__t","response__s","response__cty","response__ccy","response__exch","response__id","response__tm","info__exchanges","info__sectors","info__server_time","info__credit_count","info___t"
"","","","55.50","55.75","54.00","+2.00","3.74%","1611050387","ADAN","india","INR","BSE","64998","2021-01-19 09:59:47","","","","",""
"","","","838.20","838.35","815.00","+32.30","4.01%","1611050313","AGRO","india","INR","BSE","64999","2021-01-19 09:58:33","","","","",""
"","","","2072.40","2091.85","2041.00","+8.15","0.39%","1611050390","AIAE","india","INR","BSE","65000","2021-01-19 09:59:50","","","","",""
"","","","2334.00","2363.35","2279.00","+56.10","2.46%","1611050239","AKZO","india","INR","BSE","65001","2021-01-19 09:57:19","","","","",""
"","","","7.62","7.80","7.10","0.00","0%","19/03","ALBK","india","INR","BSE","65002","2020-01-19 00:00:00","","","","",""
"","","","134.00","134.65","132.75","+0.85","0.64%","1611050386","ACLL","india","INR","BSE","65003","2021-01-19 09:59:46","","","","",""
"","","","22.350","22.950","21.800","-1.300","-5.5%","1611051000","ALOK","india","INR","BSE","65004","2021-01-19 10:10:00","","","","",""
"","","","281.25","286.35","274.95","+8.50","3.12%","1611050265","GEPO","india","INR","BSE","65005","2021-01-19 09:57:45","","","","",""
"","","","988.60","998.95","974.10","+17.70","1.82%","1611050395","AMAR","india","INR","BSE","65006","2021-01-19 09:59:55","","","","",""
"","","","261.50","262.45","255.25","+5.55","2.17%","1611050334","ABUJ","india","INR","BSE","65007","2021-01-19 09:58:54","","","","",""
"","","","25.60","27.30","25.10","-1.45","-5.36%","1607421595","ANRA","india","INR","BSE","65008","2020-12-08 09:59:55","","","","",""
"","","","9.01","9.62","8.82","0.00","0%","19/03","ADBK","india","INR","BSE","65009","2020-01-19 00:00:00","","","","",""
"","","","2645.90","2657.35","2579.20","+38.90","1.49%","1611050399","APLH","india","INR","BSE","65010","2021-01-19 09:59:59","","","","",""
"","","","183.20","192.10","181.85","0.00","0%","1610704798","APLO","india","INR","BSE","65011","2021-01-15 09:59:58","","","","",""
"","","","173.75","178.50","171.40","-2.05","-1.17%","1611050368","APTA","india","INR","BSE","65012","2021-01-19 09:59:28","","","","",""
"","","","52.85","53.40","52.20","+1.00","1.93%","1611050399","ARVN","india","INR","BSE","65013","2021-01-19 09:59:59","","","","",""
"","","","118.85","119.70","115.75","+4.70","4.12%","1611051000","ASOK","india","INR","BSE","65014","2021-01-19 10:10:00","","","","",""
"","","","4052.00","4082.40","3985.70","+25.50","0.63%","1611050395","ASTR","india","INR","BSE","65015","2021-01-19 09:59:55","","","","",""
"","","","929.00","931.30","918.50","+12.65","1.38%","1611050350","ARBN","india","INR","BSE","65016","2021-01-19 09:59:10","","","","",""
"","","","8285.70","8405.10","8263.80","-52.45","-0.63%","1611050283","SANO","india","INR","BSE","65017","2021-01-19 09:58:03","","","","",""
"","","","45.00","45.60","43.50","+1.00","2.27%","1611049601","BGRE","india","INR","BSE","65018","2021-01-19 09:46:41","","","","",""
"","","","927.00","945.85","921.50","-6.50","-0.7%","1611050386","LIND","india","INR","BSE","65019","2021-01-19 09:59:46","","","","",""
"","","","749.05","777.10","725.10","+35.10","4.92%","1611050382","BJEL","india","INR","BSE","65020","2021-01-19 09:59:42","","","","",""
"","","","8920.00","9144.00","8402.05","+565.60","6.77%","1611050391","BJFS","india","INR","BSE","65021","2021-01-19 09:59:51","","","","",""
"","","","3235.00","3249.55","3146.25","+60.00","1.89%","1611050350","BJAT","india","INR","BSE","65022","2021-01-19 09:59:10","","","","",""
"","","","6.82","7.00","6.76","-0.03","-0.44%","1611051000","BJHN","india","INR","BSE","65023","2021-01-19 10:10:00","","","","",""
"","","","1.42","1.42","1.30","+0.06","4.41%","1600423192","BILT","india","INR","BSE","65024","2020-09-18 09:59:52","","","","",""
"","","","122.50","123.75","121.50","+1.60","1.32%","1611050382","BLMR","india","INR","BSE","65025","2021-01-19 09:59:42","","","","",""
"","","","182.45","184.90","180.75","+3.50","1.96%","1611050279","BACH","india","INR","BSE","65026","2021-01-19 09:57:59","","","","",""
"","","","53.25","54.10","52.50","+0.85","1.62%","1611051003","BOI","india","INR","BSE","65027","2021-01-19 10:10:03","","","","",""
"","","","1615.00","1640.50","1607.80","+15.35","0.96%","1611050363","BASF","india","INR","BSE","65028","2021-01-19 09:59:23","","","","",""
"","","","1619.00","1620.00","1583.80","+36.80","2.33%","1611050396","BATA","india","INR","BSE","65029","2021-01-19 09:59:56","","","","",""
"","","","928.10","949.00","925.65","-1.60","-0.17%","1611050399","BEML","india","INR","BSE","65030","2021-01-19 09:59:59","","","","",""
"","","","791.75","795.90","774.55","+14.95","1.92%","1611050399","BRGR","india","INR","BSE","65031","2021-01-19 09:59:59","","","","",""
"","","","292.10","295.75","288.50","+6.05","2.12%","1611050344","BFUT","india","INR","BSE","65032","2021-01-19 09:59:04","","","","",""
"","","","599.25","600.75","589.90","+11.95","2.03%","1611050353","BFRG","india","INR","BSE","65033","2021-01-19 09:59:13","","","","",""
"","","","413.35","417.90","408.35","+4.45","1.09%","1611050393","BPCL","india","INR","BSE","65034","2021-01-19 09:59:53","","","","",""
"","","","39.75","40.00","38.15","+1.70","4.47%","1611051000","BHEL","india","INR","BSE","65035","2021-01-19 10:10:00","","","","",""
"","","","137.00","138.15","134.00","+3.40","2.54%","1611051001","BAJE","india","INR","BSE","65036","2021-01-19 10:10:01","","","","",""
"","","","44.10","44.10","41.80","+1.75","4.13%","1611050399","TATS","india","INR","BSE","65037","2021-01-19 09:59:59","","","","",""
"","","","451.00","456.50","449.00","+1.75","0.39%","1611050398","BION","india","INR","BSE","65038","2021-01-19 09:59:58","","","","",""
"","","","715.35","721.10","707.00","+8.25","1.17%","1611050388","BRLC","india","INR","BSE","65039","2021-01-19 09:59:48","","","","",""
"","","","75.60","76.00","73.25","+2.65","3.63%","1611050387","BOB","india","INR","BSE","65040","2021-01-19 09:59:47","","","","",""
"","","","3877.95","3942.00","3858.05","-10.85","-0.28%","1611050351","BLDT","india","INR","BSE","65041","2021-01-19 09:59:11","","","","",""
"","","","771.55","794.05","766.60","-5.55","-0.71%","1611050359","BLUS","india","INR","BSE","65042","2021-01-19 09:59:19","","","","",""
"","","","78.05","79.55","76.05","+2.55","3.38%","1611050390","BDYN","india","INR","BSE","65043","2021-01-19 09:59:50","","","","",""
"","","","15062.75","15250.00","14580.05","+540.80","3.72%","1611050396","BOSH","india","INR","BSE","65044","2021-01-19 09:59:56","","","","",""
"","","","3604.00","3649.00","3588.95","-3.70","-0.1%","1611050379","BRIT","india","INR","BSE","65045","2021-01-19 09:59:39","","","","",""
"","","","485.35","487.00","474.30","+12.45","2.63%","1611050391","CADI","india","INR","BSE","65046","2021-01-19 09:59:51","","","","",""
"","","","138.10","139.90","133.85","+5.35","4.03%","1611050396","CNBK","india","INR","BSE","65047","2021-01-19 09:59:56","","","","",""
"","","","410.40","412.55","403.00","+7.10","1.76%","1611050321","CRBR","india","INR","BSE","65048","2021-01-19 09:58:41","","","","",""
"","","","128.90","129.40","127.55","+0.20","0.16%","1611050388","CAST","india","INR","BSE","65049","2021-01-19 09:59:48","","","","",""
"","","","13.93","14.20","13.81","+0.21","1.53%","1611050372","CBI","india","INR","BSE","65050","2021-01-19 09:59:32","","","","",""
"","","","701.30","705.25","690.05","+14.20","2.07%","1611050368","CESC","india","INR","BSE","65051","2021-01-19 09:59:28","","","","",""
"","","","226.30","228.80","225.65","+0.90","0.4%","1611050389","CHMB","india","INR","BSE","65052","2021-01-19 09:59:49","","","","",""
"","","","126.65","128.80","120.00","+5.65","4.67%","1611051000","CHPC","india","INR","BSE","65053","2021-01-19 10:10:00","","","","",""
"","","","438.00","446.85","413.70","+28.80","7.04%","1611050364","CHLA","india","INR","BSE","65054","2021-01-19 09:59:24","","","","",""
"","","","822.35","824.95","803.00","+21.05","2.63%","1611051006","CIPL","india","INR","BSE","65055","2021-01-19 10:10:06","","","","",""
"","","","175.55","176.25","173.00","+3.05","1.77%","1611050376","CTBK","india","INR","BSE","65056","2021-01-19 09:59:36","","","","",""
"","","","358.50","361.90","356.85","+2.55","0.72%","1611050367","CLAC","india","INR","BSE","65057","2021-01-19 09:59:27","","","","",""
"","","","140.50","141.90","139.75","+2.05","1.48%","1611050397","COAL","india","INR","BSE","65058","2021-01-19 09:59:57","","","","",""
"","","","1557.00","1563.00","1532.00","+14.80","0.96%","1611050374","COLG","india","INR","BSE","65059","2021-01-19 09:59:34","","","","",""
"","","","438.55","440.45","426.40","+12.75","2.99%","1611050394","CCRI","india","INR","BSE","65060","2021-01-19 09:59:54","","","","",""
"","","","9.85","10.90","9.55","0.00","0%","19/03","CRBK","india","INR","BSE","65061","2020-01-19 00:00:00","","","","",""
"","","","838.20","842.00","818.40","+15.15","1.84%","1611051000","CORF","india","INR","BSE","65062","2021-01-19 10:10:00","","","","",""
"","","","1.44","1.44","1.33","+0.06","4.35%","10/01","COKI","india","INR","BSE","65063","2021-01-10 00:00:00","","","","",""
"","","","1915.95","1929.65","1884.60","+2.20","0.11%","1611050201","CRSL","india","INR","BSE","65064","2021-01-19 09:56:41","","","","",""
"","","","11.45","11.80","11.08","+0.10","0.88%","10/01","CGPO","india","INR","BSE","65065","2021-01-10 00:00:00","","","","",""
"","","","617.20","619.65","590.20","+24.35","4.11%","1611050396","CUMM","india","INR","BSE","65066","2021-01-19 09:59:56","","","","",""
"","","","6.79","6.88","6.70","+0.01","0.15%","1600423022","DBRL","india","INR","BSE","65067","2020-09-18 09:57:02","","","","",""
"","","","541.80","547.00","537.00","+4.75","0.88%","1611050394","DABU","india","INR","BSE","65068","2021-01-19 09:59:54","","","","",""
"","","","160.70","163.30","160.20","+0.20","0.12%","1611050335","DPFE","india","INR","BSE","65069","2021-01-19 09:58:55","","","","",""
"","","","149.90","151.70","148.00","+2.15","1.46%","1611050356","DELT","india","INR","BSE","65070","2021-01-19 09:59:16","","","","",""
"","","","119.00","119.25","117.10","+3.75","3.25%","1611050365","DCBA","india","INR","BSE","65071","2021-01-19 09:59:25","","","","",""
"","","","28.85","28.85","28.85","+1.35","4.91%","1611050124","DWNH","india","INR","BSE","65072","2021-01-19 09:55:24","","","","",""
"","","","14.00","14.16","13.75","+0.12","0.86%","1611050380","DNBK","india","INR","BSE","65073","2021-01-19 09:59:40","","","","",""
"","","","12.70","13.00","12.50","+0.18","1.44%","1611050399","DSTV","india","INR","BSE","65074","2021-01-19 09:59:59","","","","",""
"","","","3614.35","3630.10","3556.00","+49.90","1.4%","1611050388","DIVI","india","INR","BSE","65075","2021-01-19 09:59:48","","","","",""
"","","","289.05","299.45","279.15","+12.25","4.43%","1611051000","DLF","india","INR","BSE","65076","2021-01-19 10:10:00","","","","",""
"","","","5083.45","5103.35","5038.55","+30.65","0.61%","1611050388","REDY","india","INR","BSE","65077","2021-01-19 09:59:48","","","","",""
"","","","94.75","95.50","93.75","+1.65","1.77%","1611050231","EIHO","india","INR","BSE","65078","2021-01-19 09:57:11","","","","",""
"","","","970.00","993.70","962.10","-8.70","-0.89%","1611050376","ECLE","india","INR","BSE","65079","2021-01-19 09:59:36","","","","",""
"","","","69.55","70.10","67.70","+2.60","3.88%","1611050392","EDEL","india","INR","BSE","65080","2021-01-19 09:59:52","","","","",""
"","","","2883.85","2927.60","2851.55","+13.60","0.47%","1611050391","EICH","india","INR","BSE","65081","2021-01-19 09:59:51","","","","",""
"","","","339.20","342.90","335.20","-0.45","-0.13%","1611050336","EIDP","india","INR","BSE","65082","2021-01-19 09:58:56","","","","",""
"","","","476.50","504.80","476.50","-0.65","-0.14%","1611050393","EMAM","india","INR","BSE","65083","2021-01-19 09:59:53","","","","",""
"","","","78.50","78.75","77.00","+1.80","2.35%","1611050365","ENGI","india","INR","BSE","65084","2021-01-19 09:59:25","","","","",""
"","","","1276.00","1298.00","1269.50","+9.55","0.75%","1611050394","ESCO","india","INR","BSE","65085","2021-01-19 09:59:54","","","","",""
"","","","199.15","199.80","195.00","+4.20","2.15%","1611050375","EXID","india","INR","BSE","65086","2021-01-19 09:59:35","","","","",""
"","","","321.65","325.10","321.10","-0.40","-0.12%","1611050379","FDC","india","INR","BSE","65087","2021-01-19 09:59:39","","","","",""
"","","","4540.20","4620.00","4510.00","+35.40","0.79%","1611050313","SCHE","india","INR","BSE","65088","2021-01-19 09:58:33","","","","",""
"","","","75.40","75.55","72.00","+3.80","5.31%","1611050398","FED","india","INR","BSE","65089","2021-01-19 09:59:58","","","","",""
"","","","79.55","80.95","78.50","-0.45","-0.56%","1611050383","63MO","india","INR","BSE","65090","2021-01-19 09:59:43","","","","",""
"","","","624.90","628.00","612.00","+7.40","1.2%","1611050394","FINX","india","INR","BSE","65091","2021-01-19 09:59:54","","","","",""
"","","","168.15","169.60","164.95","+4.45","2.72%","1611050350","FOHE","india","INR","BSE","65092","2021-01-19 09:59:10","","","","",""
"","","","7.90","8.00","7.80","-0.08","-1%","1611050396","FTRE","india","INR","BSE","65093","2021-01-19 09:59:56","","","","",""
"","","","140.10","141.45","138.55","+2.35","1.71%","1611050393","GAIL","india","INR","BSE","65094","2021-01-19 09:59:53","","","","",""
"","","","116.80","123.05","114.90","+0.95","0.82%","1611050366","GATE","india","INR","BSE","65095","2021-01-19 09:59:26","","","","",""
"","","","271.55","275.50","269.40","+2.50","0.93%","1611050365","GESC","india","INR","BSE","65096","2021-01-19 09:59:25","","","","",""
"","","","5865.00","5919.70","5830.30","+25.60","0.44%","1611050122","GILE","india","INR","BSE","65097","2021-01-19 09:55:22","","","","",""
"","","","1543.50","1559.35","1531.25","+14.45","0.95%","1611050391","GLAX","india","INR","BSE","65098","2021-01-19 09:59:51","","","","",""
"","","","10800.00","10845.75","10394.05","+0.00","0%","15/04","GLSM","india","INR","BSE","65099","2020-01-19 00:00:00","","","","",""
"","","","506.00","506.60","496.35","+10.15","2.05%","1611050394","GLEN","india","INR","BSE","65100","2021-01-19 09:59:54","","","","",""
"","","","27.05","27.20","26.10","+0.95","3.64%","1611051000","GMRI","india","INR","BSE","65101","2021-01-19 10:10:00","","","","",""
"","","","968.60","973.15","959.30","+6.20","0.64%","1611050290","GDFR","india","INR","BSE","65102","2021-01-19 09:58:10","","","","",""
"","","","790.00","795.85","779.10","+11.70","1.5%","1611050399","GOCP","india","INR","BSE","65103","2021-01-19 09:59:59","","","","",""
"","","","419.40","423.75","413.05","+0.35","0.08%","1611050399","GODI","india","INR","BSE","65104","2021-01-19 09:59:59","","","","",""
"","","","1410.00","1414.35","1355.60","+54.40","4.01%","1611050393","GODR","india","INR","BSE","65105","2021-01-19 09:59:53","","","","",""
"","","","323.20","325.50","310.55","+13.95","4.51%","1611050390","GRPH","india","INR","BSE","65106","2021-01-19 09:59:50","","","","",""
"","","","1032.00","1052.80","999.15","+34.80","3.49%","1611050398","GRAS","india","INR","BSE","65107","2021-01-19 09:59:58","","","","",""
"","","","92.60","94.20","91.05","+2.35","2.6%","1611050391","GRVL","india","INR","BSE","65108","2021-01-19 09:59:51","","","","",""
"","","","0.700","0.720","0.680","0.000","0%","1600423198","GTLI","india","INR","BSE","65109","2020-09-18 09:59:58","","","","",""
"","","","340.20","350.00","335.10","+2.15","0.64%","1611050396","GALK","india","INR","BSE","65110","2021-01-19 09:59:56","","","","",""
"","","","60.45","60.95","58.95","+1.55","2.63%","1611050396","GMDC","india","INR","BSE","65111","2021-01-19 09:59:56","","","","",""
"","","","211.00","214.70","208.95","-0.20","-0.09%","1611050398","GNFC","india","INR","BSE","65112","2021-01-19 09:59:58","","","","",""
"","","","78.55","81.15","78.30","-0.45","-0.57%","1611051000","GSFC","india","INR","BSE","65113","2021-01-19 10:10:00","","","","",""
"","","","89.45","90.40","87.60","+1.90","2.17%","1611050325","GPPL","india","INR","BSE","65114","2021-01-19 09:58:45","","","","",""
"","","","208.00","212.00","207.55","-2.20","-1.05%","1611050388","GSPT","india","INR","BSE","65115","2021-01-19 09:59:48","","","","",""
"","","","369.00","372.95","366.65","+2.40","0.65%","1611050395","GGAS","india","INR","BSE","65116","2021-01-19 09:59:55","","","","",""
"","","","3.12","3.24","3.05","-0.09","-2.8%","1607589152","GVKP","india","INR","BSE","65117","2020-12-10 08:32:32","","","","",""
"","","","32.50","33.00","32.20","+0.45","1.4%","1611050382","HAWY","india","INR","BSE","65118","2021-01-19 09:59:42","","","","",""
